src,dst,generated,served
0,1,179,176
0,2,173,168
0,3,141,137
0,4,158,154
0,5,155,150
0,6,154,147
0,7,145,139
0,8,189,184
0,9,142,132
0,10,151,144
0,11,141,131
0,12,148,142
0,13,171,167
0,14,156,152
0,15,163,159
0,16,166,161
0,17,162,158
0,18,178,172
0,19,127,123
0,20,168,165
0,21,168,164
0,22,161,157
0,23,156,153
0,24,156,150
0,25,174,167
0,26,168,165
0,27,150,145
1,0,0,0
1,2,188,186
1,3,151,147
1,4,160,155
1,5,169,164
1,6,145,138
1,7,162,158
1,8,150,142
1,9,167,162
1,10,121,118
1,11,160,155
1,12,162,148
1,13,173,170
1,14,155,153
1,15,147,142
1,16,156,148
1,17,164,161
1,18,167,163
1,19,164,158
1,20,144,141
1,21,152,149
1,22,140,135
1,23,167,159
1,24,177,169
1,25,165,162
1,26,147,144
1,27,153,146
2,0,0,0
2,1,0,0
2,3,158,154
2,4,165,161
2,5,150,144
2,6,154,145
2,7,162,157
2,8,152,144
2,9,163,158
2,10,137,136
2,11,148,146
2,12,154,148
2,13,147,142
2,14,143,142
2,15,151,146
2,16,171,164
2,17,169,164
2,18,149,146
2,19,163,155
2,20,139,135
2,21,160,156
2,22,151,148
2,23,166,164
2,24,156,149
2,25,152,147
2,26,155,148
2,27,162,157
3,0,0,0
3,1,0,0
3,2,0,0
3,4,135,132
3,5,171,164
3,6,149,145
3,7,156,153
3,8,142,140
3,9,150,147
3,10,157,156
3,11,162,159
3,12,162,161
3,13,170,167
3,14,168,165
3,15,184,178
3,16,142,134
3,17,154,151
3,18,143,138
3,19,146,145
3,20,148,143
3,21,151,147
3,22,149,141
3,23,152,146
3,24,168,167
3,25,164,156
3,26,146,141
3,27,139,136
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,135,130
4,6,157,154
4,7,157,149
4,8,150,143
4,9,158,154
4,10,144,138
4,11,177,169
4,12,155,151
4,13,137,134
4,14,169,165
4,15,151,148
4,16,127,123
4,17,178,168
4,18,140,135
4,19,159,153
4,20,163,154
4,21,168,164
4,22,164,158
4,23,161,158
4,24,141,137
4,25,155,151
4,26,137,134
4,27,170,164
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,180,176
5,7,177,170
5,8,166,158
5,9,145,141
5,10,151,148
5,11,155,150
5,12,168,161
5,13,134,130
5,14,157,156
5,15,163,154
5,16,158,154
5,17,169,166
5,18,166,165
5,19,163,156
5,20,185,173
5,21,154,150
5,22,163,161
5,23,162,153
5,24,141,141
5,25,152,146
5,26,159,150
5,27,179,169
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,157,155
6,8,147,139
6,9,151,148
6,10,155,146
6,11,145,141
6,12,153,148
6,13,147,143
6,14,151,145
6,15,142,140
6,16,150,144
