src,dst,generated,served
0,1,663,162
0,2,659,157
0,3,655,148
0,4,677,174
0,5,661,160
0,6,660,160
0,7,647,142
0,8,654,150
0,9,681,177
0,10,649,146
0,11,652,146
0,12,678,175
0,13,655,150
0,14,656,147
0,15,651,144
0,16,661,155
0,17,650,148
0,18,663,155
0,19,657,152
0,20,661,157
0,21,659,152
0,22,668,162
0,23,657,155
0,24,661,154
0,25,665,161
0,26,671,168
0,27,656,153
1,2,662,157
1,3,668,157
1,4,647,142
1,5,656,151
1,6,680,174
1,7,642,136
1,8,656,151
1,9,675,170
1,10,651,144
1,11,678,176
1,12,648,145
1,13,673,167
1,14,664,159
1,15,654,148
1,16,657,149
1,17,667,161
1,18,647,144
1,19,651,147
1,20,648,143
1,21,666,159
1,22,661,152
1,23,678,172
1,24,680,172
1,25,655,146
1,26,647,137
1,27,671,163
2,3,662,158
2,4,669,160
2,5,652,150
2,6,690,182
2,7,684,177
2,8,650,144
2,9,677,174
2,10,647,144
2,11,657,155
2,12,656,148
2,13,676,172
2,14,674,169
2,15,662,155
2,16,665,160
2,17,643,139
2,18,674,171
2,19,653,142
2,20,653,150
2,21,672,164
2,22,658,146
2,23,670,166
2,24,664,159
2,25,653,146
2,26,650,147
2,27,661,157
3,4,662,160
3,5,645,145
3,6,659,155
3,7,630,126
3,8,667,164
3,9,655,149
3,10,660,156
3,11,662,153
3,12,671,164
3,13,671,169
3,14,655,152
3,15,657,150
3,16,662,156
3,17,670,165
3,18,680,173
3,19,668,165
3,20,636,132
3,21,643,140
3,22,656,152
3,23,683,178
3,24,642,137
3,25,642,138
3,26,652,145
3,27,659,158
4,5,673,167
4,6,661,157
4,7,642,139
4,8,664,159
4,9,664,156
4,10,679,178
4,11,652,143
4,12,671,164
4,13,647,144
4,14,666,159
4,15,657,154
4,16,648,142
4,17,646,141
4,18,641,140
4,19,681,175
4,20,675,174
4,21,651,145
4,22,668,161
4,23,678,172
4,24,668,164
4,25,649,145
4,26,661,154
4,27,660,154
5,6,661,156
5,7,644,137
5,8,685,178
5,9,661,157
5,10,649,144
5,11,668,164
5,12,677,175
5,13,661,155
5,14,655,145
5,15,665,162
5,16,675,173
5,17,659,153
5,18,670,161
5,19,646,139
5,20,646,141
5,21,652,147
5,22,656,152
5,23,666,160
5,24,672,166
5,25,671,163
5,26,670,165
5,27,641,137
6,7,646,145
6,8,659,154
6,9,642,138
6,10,653,148
6,11,673,167
6,12,667,163
6,13,672,165
6,14,685,181
6,15,663,155
6,16,667,164
6,17,671,162
6,18,643,138
6,19,678,173
6,20,694,187
6,21,656,154
6,22,684,180
6,23,660,158
6,24,647,142
6,25,666,162
6,26,672,169
6,27,655,150
7,8,668,161
7,9,661,158
7,10,680,173
7,11,647,139
7,12,670,165
7,13,684,179
7,14,646,140
7,15,666,160
7,16,661,156
7,17,655,148
7,18,655,147
7,19,664,155
7,20,653,150
7,21,684,179
7,22,662,159
7,23,653,149
7,24,661,154
7,25,656,151
7,26,661,158
7,27,649,140
8,9,649,147
8,10,652,147
8,11,648,146
8,12,664,162
8,13,677,175
8,14,652,145
8,15,651,147
8,16,638,134
8,17,665,160
8,18,647,144
8,19,658,150
8,20,645,142
8,21,672,165
8,22,651,149
8,23,694,187
8,24,666,161
8,25,648,143
8,26,672,167
8,27,661,156
9,10,662,152
9,11,646,144
9,12,659,154
9,13,660,154
9,14,655,151
9,15,633,129
9,16,667,163
9,17,684,179
9,18,671,164
9,19,663,153
9,20,655,149
9,21,654,151
9,22,666,158
9,23,685,180
9,24,659,151
9,25,671,164
9,26,646,144
9,27,653,151
10,11,658,156
10,12,678,171
10,13,658,155
10,14,645,143
10,15,657,150
10,16,639,135
10,17,644,137
10,18,666,162
10,19,679,172
10,20,651,150
10,21,680,174
10,22,659,152
10,23,666,162
10,24,688,184
10,25,651,147
10,26,655,152
10,27,659,154
11,12,663,157
11,13,675,169
11,14,659,154
11,15,674,171
11,16,680,173
11,17,679,173
11,18,662,158
11,19,676,171
11,20,648,145
11,21,686,180
11,22,669,161
11,23,662,157
11,24,659,154
11,25,675,173
11,26,659,157
11,27,651,146
12,13,645,139
12,14,657,150
12,15,655,149
12,16,636,131
12,17,686,183
12,18,662,153
12,19,681,172
12,20,680,175
12,21,659,152
12,22,639,136
12,23,665,159
12,24,664,155
12,25,670,162
12,26,667,167
12,27,661,151
13,14,664,158
13,15,670,163
13,16,658,154
13,17,670,159
13,18,662,154
13,19,666,158
13,20,673,167
13,21,661,159
13,22,657,149
13,23,640,137
13,24,682,174
13,25,659,157
13,26,676,167
13,27,660,155
14,15,653,149
14,16,656,154
14,17,659,146
14,18,666,163
14,19,665,158
14,20,691,181
14,21,662,157
14,22,650,145
14,23,641,137
14,24,643,137
14,25,670,164
14,26,662,157
14,27,678,175
15,16,661,153
15,17,685,180
15,18,673,169
15,19,675,169
15,20,678,171
15,21,639,134
15,22,642,140
15,23,657,154
15,24,665,161
15,25,663,158
15,26,648,146
15,27,654,148
16,17,655,153
16,18,665,163
16,19,665,163
16,20,685,178
16,21,640,134
16,22,672,169
16,23,675,171
16,24,685,177
16,25,648,144
16,26,656,151
16,27,674,172
17,18,688,183
