src,dst,generated,served
0,1,162,162
0,2,167,167
0,3,162,162
0,4,174,173
0,5,173,141
0,6,161,131
0,7,190,175
0,8,157,154
0,9,169,158
0,10,161,161
0,11,162,160
0,12,159,144
0,13,171,170
0,14,162,159
0,15,166,165
0,16,163,152
0,17,152,129
0,18,174,167
0,19,195,192
0,20,158,155
0,21,165,153
0,22,169,136
0,23,159,119
0,24,159,152
0,25,149,138
0,26,164,140
0,27,166,119
1,0,0,0
1,2,170,169
1,3,155,154
1,4,187,182
1,5,165,123
1,6,157,107
1,7,172,145
1,8,164,160
1,9,154,136
1,10,189,187
1,11,184,182
1,12,169,142
1,13,168,167
1,14,180,178
1,15,147,139
1,16,184,167
1,17,171,135
1,18,162,159
1,19,169,167
1,20,182,181
1,21,164,155
1,22,171,139
1,23,163,104
1,24,175,171
1,25,167,164
1,26,169,140
1,27,154,108
2,0,0,0
2,1,0,0
2,3,150,150
2,4,187,185
2,5,177,149
2,6,158,136
2,7,176,167
2,8,163,163
2,9,172,154
2,10,163,162
2,11,170,169
2,12,167,160
2,13,129,129
2,14,177,177
2,15,171,169
2,16,187,172
2,17,160,141
2,18,146,142
2,19,162,158
2,20,153,151
2,21,162,153
2,22,177,154
2,23,171,140
2,24,174,173
2,25,166,163
2,26,159,139
2,27,150,119
3,0,0,0
3,1,0,0
3,2,0,0
3,4,202,201
3,5,145,133
3,6,178,167
3,7,170,160
3,8,185,179
3,9,152,146
3,10,176,175
3,11,161,160
3,12,165,161
3,13,161,159
3,14,168,167
3,15,161,159
3,16,163,162
3,17,172,163
3,18,186,185
3,19,168,163
3,20,152,151
3,21,183,174
3,22,187,176
3,23,185,165
3,24,161,156
3,25,168,166
3,26,152,138
3,27,162,132
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,175,172
4,6,163,160
4,7,154,153
4,8,162,161
4,9,157,155
4,10,184,183
4,11,192,191
4,12,190,189
4,13,180,176
4,14,192,191
4,15,184,184
4,16,165,163
4,17,166,166
