src,dst,generated,served
0,1,168,168
0,2,171,170
0,3,169,169
0,4,181,181
0,5,165,140
0,6,173,151
0,7,147,136
0,8,195,192
0,9,171,155
0,10,190,189
0,11,186,185
0,12,154,147
0,13,202,202
0,14,183,182
0,15,165,160
0,16,169,155
0,17,181,148
0,18,168,162
0,19,165,155
0,20,185,183
0,21,164,152
0,22,181,160
0,23,165,130
0,24,183,172
0,25,189,180
0,26,173,144
0,27,165,123
1,0,0,0
1,2,166,166
1,3,185,185
1,4,181,180
1,5,171,118
1,6,177,125
1,7,192,164
1,8,172,162
1,9,171,153
1,10,155,153
1,11,163,159
1,12,178,149
1,13,178,176
1,14,144,141
1,15,175,167
1,16,172,146
1,17,175,141
1,18,172,170
1,19,164,164
1,20,174,173
1,21,157,146
1,22,160,133
1,23,179,132
1,24,184,182
1,25,198,194
1,26,166,140
1,27,178,128
2,0,0,0
2,1,0,0
2,3,192,190
2,4,177,177
2,5,167,142
2,6,189,163
2,7,185,175
2,8,167,166
2,9,191,183
2,10,160,159
2,11,163,161
2,12,170,160
2,13,153,152
2,14,170,170
2,15,182,180
2,16,194,187
2,17,166,143
2,18,172,170
2,19,192,191
2,20,153,152
2,21,186,184
2,22,165,152
2,23,192,153
2,24,195,192
2,25,162,161
2,26,202,192
2,27,166,141
3,0,0,0
3,1,0,0
3,2,0,0
3,4,145,145
3,5,171,162
3,6,164,160
3,7,167,158
3,8,195,194
3,9,166,164
3,10,151,151
3,11,163,163
3,12,174,173
3,13,162,162
3,14,161,160
3,15,159,155
3,16,159,151
3,17,180,170
3,18,143,140
3,19,186,183
3,20,168,167
3,21,172,168
3,22,166,154
3,23,179,158
3,24,175,168
3,25,145,142
3,26,157,152
3,27,169,142
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,175,173
4,6,168,163
4,7,169,167
4,8,157,156
4,9,188,187
4,10,157,157
4,11,162,162
4,12,168,167
4,13,173,172
4,14,175,175
4,15,159,159
4,16,158,158
4,17,167,165
4,18,167,167
4,19,176,170
4,20,173,169
4,21,169,167
4,22,159,156
4,23,160,156
4,24,170,154
4,25,194,181
4,26,165,159
4,27,181,169
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,187,187
5,7,190,190
5,8,160,158
5,9,172,171
5,10,171,151
5,11,171,162
5,12,177,176
5,13,194,162
5,14,162,146
5,15,178,177
5,16,170,167
5,17,162,161
5,18,179,160
5,19,173,123
5,20,151,119
5,21,194,186
5,22,158,154
5,23,176,171
5,24,188,115
5,25,173,122
5,26,190,178
5,27,180,170
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,180,179
6,8,183,183
6,9,157,156
6,10,178,167
6,11,157,152
6,12,163,160
6,13,176,150
6,14,156,144
6,15,159,156
6,16,157,156
6,17,163,163
6,18,173,152
6,19,181,134
6,20,177,141
6,21,166,156
6,22,186,181
6,23,159,156
6,24,155,112
6,25,170,121
6,26,176,166
6,27,170,168
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,188,188
7,9,203,203
7,10,159,151
7,11,170,169
7,12,197,195
7,13,174,158
7,14,173,166
7,15,172,171
7,16,150,150
7,17,148,148
7,18,180,168
7,19,170,146
7,20,179,154
7,21,165,161
7,22,174,173
7,23,172,167
7,24,188,137
7,25,176,133
7,26,189,182
7,27,153,139
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,159,159
8,10,162,162
8,11,148,148
8,12,183,183
8,13,168,164
8,14,155,152
8,15,161,160
8,16,172,172
8,17,171,169
8,18,182,177
8,19,159,150
8,20,175,168
8,21,168,168
8,22,177,175
8,23,194,192
8,24,170,145
8,25,154,141
8,26,169,167
8,27,187,186
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,150,147
9,11,180,178
9,12,160,160
9,13,172,161
9,14,182,172
9,15,147,144
9,16,189,188
9,17,178,178
9,18,165,157
9,19,189,159
9,20,142,121
9,21,146,144
9,22,190,188
9,23,198,197
9,24,176,133
9,25,184,147
9,26,158,156
9,27,151,150
10,0,0,0
10,1,0,0
