src,dst,generated,served
0,1,667,177
0,2,658,167
0,3,657,167
0,4,666,175
0,5,660,137
0,6,663,140
0,7,656,152
0,8,666,172
0,9,684,184
0,10,640,150
0,11,679,186
0,12,654,155
0,13,666,175
0,14,669,177
0,15,668,172
0,16,647,144
0,17,677,162
0,18,694,196
0,19,681,190
0,20,654,160
0,21,645,143
0,22,662,138
0,23,651,134
0,24,660,164
0,25,679,181
0,26,650,131
0,27,704,170
1,2,649,159
1,3,648,158
1,4,654,159
1,5,664,133
1,6,660,112
1,7,670,152
1,8,663,163
1,9,694,170
1,10,646,156
1,11,668,171
1,12,641,134
1,13,656,166
1,14,666,175
1,15,665,169
1,16,667,153
1,17,666,143
1,18,655,162
1,19,644,154
1,20,654,163
1,21,655,151
1,22,660,139
1,23,656,120
1,24,677,179
1,25,654,160
1,26,657,138
1,27,652,124
2,3,669,178
2,4,656,165
2,5,669,141
2,6,656,145
2,7,668,166
2,8,655,160
2,9,662,158
2,10,654,164
2,11,659,168
2,12,675,175
2,13,666,176
2,14,652,160
2,15,665,172
2,16,650,154
2,17,673,147
2,18,672,182
2,19,634,143
2,20,652,161
2,21,682,187
2,22,674,167
2,23,649,131
2,24,663,170
2,25,651,159
2,26,652,141
2,27,660,140
3,4,655,165
3,5,649,145
3,6,658,157
3,7,659,163
3,8,668,177
3,9,660,166
3,10,650,158
3,11,652,162
3,12,661,166
3,13,659,169
3,14,668,178
3,15,649,157
3,16,662,169
3,17,641,139
3,18,682,189
3,19,667,176
3,20,654,162
3,21,634,140
3,22,675,173
3,23,659,150
3,24,643,149
3,25,655,161
3,26,665,161
3,27,650,133
4,5,669,176
4,6,673,181
4,7,647,154
4,8,661,170
4,9,678,186
4,10,660,170
4,11,664,173
4,12,658,168
4,13,656,166
4,14,653,163
4,15,666,176
4,16,658,167
4,17,649,157
4,18,664,173
4,19,654,162
4,20,666,171
4,21,678,182
4,22,655,159
4,23,675,182
4,24,651,156
4,25,669,170
4,26,648,153
4,27,669,166
5,6,670,180
5,7,654,164
5,8,639,149
5,9,670,180
5,10,657,151
5,11,669,171
5,12,676,185
5,13,656,143
5,14,677,170
5,15,674,184
5,16,675,180
5,17,663,173
5,18,666,158
5,19,666,125
5,20,650,127
5,21,660,166
5,22,653,155
5,23,641,146
5,24,651,100
5,25,668,116
5,26,634,134
5,27,661,167
6,7,654,164
6,8,683,192
6,9,687,197
6,10,673,168
6,11,643,148
6,12,664,172
6,13,650,134
6,14,658,147
6,15,654,160
6,16,641,149
6,17,678,187
6,18,666,148
6,19,697,147
6,20,669,146
6,21,638,144
6,22,664,171
6,23,672,180
6,24,676,117
6,25,684,125
6,26,672,172
6,27,648,157
7,8,660,168
7,9,648,158
7,10,666,167
7,11,657,163
7,12,651,160
7,13,666,165
7,14,657,165
7,15,660,168
7,16,665,169
7,17,663,172
7,18,664,164
7,19,678,150
7,20,647,127
7,21,678,187
7,22,670,178
7,23,665,171
7,24,640,109
7,25,673,135
7,26,671,173
7,27,651,153
8,9,640,150
8,10,666,175
8,11,655,165
8,12,650,160
8,13,696,197
8,14,657,166
8,15,641,150
8,16,649,159
8,17,667,176
8,18,647,157
8,19,662,150
8,20,670,178
8,21,668,177
8,22,651,159
8,23,670,177
8,24,655,142
8,25,669,160
8,26,684,193
8,27,670,177
9,10,653,156
9,11,661,169
9,12,645,154
9,13,634,133
9,14,654,154
9,15,671,181
9,16,653,162
9,17,660,169
9,18,672,175
9,19,682,156
9,20,676,169
9,21,677,185
9,22,654,163
9,23,665,174
9,24,659,124
9,25,644,122
9,26,688,193
9,27,665,174
10,11,688,197
10,12,664,165
10,13,644,154
10,14,649,159
10,15,648,157
10,16,659,169
10,17,656,155
10,18,657,165
10,19,657,166
10,20,674,183
10,21,646,153
10,22,668,174
10,23,644,136
10,24,655,161
10,25,652,158
10,26,674,175
10,27,655,147
11,12,662,171
11,13,657,167
11,14,665,175
11,15,671,178
11,16,667,175
11,17,647,153
11,18,661,169
11,19,657,165
11,20,679,189
11,21,643,152
11,22,656,163
11,23,659,163
11,24,657,166
11,25,654,161
11,26,673,181
11,27,652,157
12,13,680,176
12,14,658,166
12,15,680,189
12,16,682,192
12,17,664,174
12,18,660,169
12,19,675,163
12,20,653,150
12,21,627,135
12,22,654,164
12,23,637,147
12,24,660,141
12,25,661,136
12,26,641,150
12,27,649,158
13,14,656,165
13,15,670,178
13,16,654,158
13,17,681,167
13,18,659,168
13,19,657,164
13,20,682,191
13,21,657,167
13,22,659,161
13,23,640,136
13,24,646,156
13,25,645,155
13,26,679,181
13,27,665,171
14,15,663,171
14,16,674,182
14,17,674,178
14,18,650,159
14,19,659,167
14,20,642,152
14,21,668,177
14,22,660,165
14,23,663,163
14,24,640,150
14,25,671,179
14,26,653,159
14,27,644,144
15,16,661,171
15,17,647,156
15,18,680,189
15,19,658,162
15,20,669,179
15,21,669,178
15,22,675,184
15,23,667,175
15,24,670,171
15,25,644,148
15,26,657,166
15,27,649,158
16,17,653,163
16,18,687,193
16,19,643,141
16,20,641,145
16,21,689,198
16,22,656,166
16,23,653,162
16,24,671,147
16,25,667,158
16,26,666,176
16,27,675,185
17,18,695,193
17,19,663,131
17,20,654,137
17,21,671,177
17,22,651,161
17,23,664,173
17,24,662,130
17,25,652,124
17,26,649,158
17,27,679,189
18,19,654,164
18,20,656,166
18,21,661,170
18,22,655,163
18,23,669,168
18,24,658,165
18,25,660,169
18,26,638,147
18,27,681,185
19,20,659,169
19,21,642,149
19,22,653,146
19,23,656,135
19,24,654,164
19,25,673,181
19,26,658,159
19,27,661,135
20,21,640,149
20,22,645,150
20,23,644,139
20,24,646,156
20,25,666,176
20,26,644,153
20,27,650,151
21,22,661,170
21,23,668,178
21,24,654,156
21,25,677,186
21,26,656,165
21,27,660,169
22,23,677,187
22,24,640,126
22,25,646,140
22,26,671,181
22,27,671,181
23,24,662,131
23,25,670,150
23,26,628,138
23,27,673,183
24,25,687,197
24,26,658,148
24,27,653,137
25,26,670,177
25,27,682,175
26,27,640,150
