src,dst,generated,served
22,9,0,0
22,10,0,0
22,11,0,0
22,12,0,0
22,13,0,0
22,14,0,0
22,15,0,0
22,16,0,0
22,17,0,0
22,18,0,0
22,19,0,0
22,20,0,0
22,21,0,0
22,23,186,186
22,24,182,160
22,25,169,156
22,26,180,178
22,27,157,157
23,0,0,0
23,1,0,0
23,2,0,0
23,3,0,0
23,4,0,0
23,5,0,0
23,6,0,0
23,7,0,0
23,8,0,0
23,9,0,0
23,10,0,0
23,11,0,0
23,12,0,0
23,13,0,0
23,14,0,0
23,15,0,0
23,16,0,0
23,17,0,0
23,18,0,0
23,19,0,0
23,20,0,0
23,21,0,0
23,22,0,0
23,24,185,143
23,25,181,158
23,26,182,180
23,27,195,195
24,0,0,0
24,1,0,0
24,2,0,0
24,3,0,0
24,4,0,0
24,5,0,0
24,6,0,0
24,7,0,0
24,8,0,0
24,9,0,0
24,10,0,0
24,11,0,0
24,12,0,0
24,13,0,0
24,14,0,0
24,15,0,0
24,16,0,0
24,17,0,0
24,18,0,0
24,19,0,0
24,20,0,0
24,21,0,0
24,22,0,0
24,23,0,0
24,25,180,179
24,26,173,164
24,27,170,148
25,0,0,0
25,1,0,0
25,2,0,0
25,3,0,0
25,4,0,0
25,5,0,0
25,6,0,0
25,7,0,0
25,8,0,0
25,9,0,0
25,10,0,0
25,11,0,0
25,12,0,0
25,13,0,0
25,14,0,0
25,15,0,0
25,16,0,0
25,17,0,0
25,18,0,0
25,19,0,0
25,20,0,0
25,21,0,0
25,22,0,0
25,23,0,0
25,24,0,0
25,26,178,174
25,27,172,155
26,0,0,0
26,1,0,0
26,2,0,0
26,3,0,0
26,4,0,0
26,5,0,0
26,6,0,0
26,7,0,0
26,8,0,0
26,9,0,0
26,10,0,0
26,11,0,0
26,12,0,0
26,13,0,0
26,14,0,0
26,15,0,0
26,16,0,0
26,17,0,0
26,18,0,0
26,19,0,0
26,20,0,0
26,21,0,0
26,22,0,0
26,23,0,0
26,24,0,0
26,25,0,0
26,27,173,172
27,0,0,0
27,1,0,0
27,2,0,0
27,3,0,0
27,4,0,0
27,5,0,0
27,6,0,0
27,7,0,0
27,8,0,0
27,9,0,0
27,10,0,0
27,11,0,0
27,12,0,0
27,13,0,0
27,14,0,0
27,15,0,0
27,16,0,0
27,17,0,0
27,18,0,0
27,19,0,0
27,20,0,0
27,21,0,0
27,22,0,0
27,23,0,0
27,24,0,0
27,25,0,0
27,26,0,0
