src,dst,generated,served
0,1,535,535
0,2,505,504
0,3,521,521
0,4,512,512
0,5,520,502
0,6,479,444
0,7,495,483
0,8,573,570
0,9,510,442
0,10,529,529
0,11,519,519
0,12,540,404
0,13,460,459
0,14,507,507
0,15,514,429
0,16,508,206
0,17,520,255
0,18,538,538
0,19,514,514
0,20,500,500
0,21,537,374
0,22,501,174
0,23,538,145
0,24,527,527
0,25,531,531
0,26,523,212
0,27,498,138
1,2,516,516
1,3,485,485
1,4,506,506
1,5,531,489
1,6,515,462
1,7,563,529
1,8,520,474
1,9,520,434
1,10,491,491
1,11,500,500
1,12,545,346
1,13,542,542
1,14,502,502
1,15,523,310
1,16,519,285
1,17,505,328
1,18,499,499
1,19,531,531
1,20,535,535
1,21,509,309
1,22,508,194
1,23,509,235
1,24,490,490
1,25,522,522
1,26,521,167
1,27,490,228
2,3,508,508
2,4,540,540
2,5,532,476
2,6,481,410
2,7,525,487
2,8,530,528
2,9,538,455
2,10,480,480
2,11,535,535
2,12,532,337
2,13,501,501
2,14,517,517
2,15,492,373
2,16,534,357
2,17,481,253
2,18,530,530
2,19,503,503
2,20,548,548
2,21,489,385
2,22,530,255
2,23,506,155
2,24,499,499
2,25,508,507
2,26,523,62
2,27,500,106
3,4,499,499
3,5,453,385
3,6,532,349
3,7,498,428
3,8,576,574
3,9,512,375
3,10,500,500
3,11,551,551
3,12,487,283
3,13,517,517
3,14,499,499
3,15,493,412
3,16,506,220
3,17,525,154
3,18,520,520
3,19,503,503
3,20,512,512
3,21,519,202
3,22,516,96
3,23,505,83
3,24,502,502
3,25,523,523
3,26,546,13
3,27,512,83
4,5,549,541
4,6,484,403
4,7,533,522
4,8,521,521
4,9,496,458
4,10,506,506
4,11,553,553
4,12,508,427
4,13,496,496
4,14,526,526
4,15,497,472
4,16,495,273
4,17,526,202
4,18,538,538
4,19,503,502
4,20,557,557
4,21,497,320
4,22,526,27
4,23,495,24
4,24,500,500
4,25,523,523
4,26,516,38
4,27,555,16
5,6,539,539
5,7,551,551
5,8,522,522
5,9,481,481
5,10,506,100
5,11,497,44
5,12,545,545
5,13,487,26
5,14,497,13
5,15,548,548
5,16,525,525
5,17,534,534
5,18,504,55
5,19,508,183
5,20,534,168
5,21,513,513
5,22,510,510
5,23,512,512
5,24,521,377
5,25,500,338
5,26,495,494
5,27,522,522
6,7,514,514
6,8,555,555
6,9,486,486
6,10,559,108
6,11,489,55
6,12,512,512
6,13,524,11
6,14,530,2
6,15,547,546
6,16,532,532
6,17,531,530
6,18,525,33
6,19,527,141
6,20,527,116
6,21,556,556
6,22,489,489
6,23,525,525
6,24,514,320
6,25,493,325
6,26,548,548
6,27,491,491
7,8,538,538
7,9,534,534
7,10,485,96
7,11,529,387
7,12,537,537
7,13,522,9
7,14,562,76
7,15,469,469
7,16,519,519
7,17,535,535
7,18,468,135
7,19,515,22
7,20,547,46
7,21,513,513
7,22,527,527
7,23,516,516
7,24,510,185
7,25,491,290
7,26,543,543
7,27,503,503
8,9,524,524
8,10,518,469
8,11,541,524
8,12,500,500
8,13,518,223
8,14,515,434
8,15,477,477
8,16,524,524
8,17,523,523
8,18,530,419
8,19,519,1
8,20,499,144
8,21,512,512
8,22,519,519
8,23,520,520
8,24,499,54
8,25,543,209
8,26,543,543
8,27,534,534
9,10,514,238
9,11,535,512
9,12,488,488
9,13,490,30
9,14,520,240
9,15,517,517
9,16,492,492
9,17,516,516
9,18,544,139
9,19,516,21
9,20,528,11
9,21,516,515
9,22,523,523
9,23,497,497
9,24,487,88
9,25,548,57
9,26,490,490
9,27,466,466
10,11,509,509
10,12,515,243
10,13,520,520
10,14,530,530
10,15,507,492
10,16,526,467
10,17,563,80
10,18,527,527
10,19,498,498
10,20,507,507
10,21,492,383
10,22,523,74
10,23,517,3
10,24,518,517
10,25,522,522
10,26,535,90
10,27,509,12
11,12,519,512
11,13,529,529
11,14,498,498
11,15,527,513
11,16,503,497
11,17,516,260
11,18,538,537
11,19,501,501
11,20,485,485
11,21,508,497
11,22,529,445
11,23,528,104
11,24,500,500
11,25,553,553
11,26,533,382
11,27,517,55
12,13,488,124
12,14,487,338
12,15,517,517
12,16,546,546
12,17,512,512
12,18,499,284
12,19,512,68
12,20,510,141
12,21,554,553
12,22,522,522
12,23,508,507
12,24,491,236
12,25,509,127
12,26,523,523
12,27,477,477
13,14,556,556
13,15,546,543
13,16,538,347
13,17,526,184
13,18,542,542
13,19,527,527
13,20,545,545
13,21,518,488
13,22,500,219
13,23,500,131
13,24,532,532
13,25,517,517
13,26,509,244
13,27,540,158
14,15,527,526
14,16,502,500
14,17,512,126
14,18,531,531
14,19,507,507
14,20,497,497
14,21,539,537
14,22,516,390
14,23,582,216
14,24,517,517
14,25,538,538
14,26,555,496
14,27,486,209
15,16,554,554
15,17,511,510
15,18,545,544
15,19,512,393
15,20,493,484
15,21,533,533
15,22,531,531
15,23,493,493
15,24,494,264
15,25,489,294
15,26,507,506
15,27,528,528
16,17,555,555
16,18,528,526
16,19,474,318
16,20,506,393
16,21,509,509
16,22,527,527
16,23,528,528
16,24,507,399
16,25,550,402
16,26,529,529
16,27,511,511
17,18,532,449
17,19,496,474
17,20,530,453
17,21,491,491
17,22,543,543
17,23,512,512
17,24,490,471
17,25,465,440
17,26,529,529
17,27,472,472
18,19,477,477
18,20,495,495
18,21,545,537
18,22,506,505
18,23,558,499
18,24,490,490
18,25,487,487
18,26,520,518
18,27,523,515
19,20,490,490
19,21,534,505
19,22,513,486
19,23,540,525
19,24,543,543
19,25,548,548
19,26,486,455
19,27,508,493
20,21,521,521
20,22,462,452
20,23,492,475
20,24,484,484
20,25,499,499
20,26,505,505
20,27,482,467
21,22,511,511
21,23,543,543
21,24,488,480
21,25,502,502
21,26,496,496
21,27,531,531
22,23,519,519
22,24,539,533
22,25,508,502
22,26,534,534
22,27,491,491
23,24,491,489
23,25,540,538
23,26,528,528
23,27,529,528
24,25,551,551
24,26,492,491
24,27,499,499
25,26,491,489
25,27,521,520
26,27,481,481
