episode,avg_delay
0,0.0
1,0.75
2,0.047619047619047616
3,0.7368421052631579
4,0.4444444444444444
5,0.3333333333333333
6,1.1578947368421053
7,0.6818181818181818
8,0.058823529411764705
9,0.5909090909090909
10,0.0
11,1.2222222222222223
12,0.5
13,0.0
14,1.1935483870967742
15,0.4594594594594595
16,0.0
17,0.4444444444444444
18,0.0
19,1.037037037037037
20,0.0
21,1.1
22,0.5185185185185185
23,0.5526315789473685
24,0.0
25,0.6666666666666666
26,0.4
27,0.41935483870967744
28,0.0
29,0.9655172413793104
30,0.25925925925925924
31,0.5185185185185185
32,0.6052631578947368
33,0.0
34,0.16
35,0.05263157894736842
36,0.15789473684210525
37,1.0714285714285714
38,0.05555555555555555
39,0.16666666666666666
40,0.36363636363636365
41,1.0454545454545454
42,0.7307692307692307
43,0.44
44,0.16666666666666666
45,0.1875
46,1.2777777777777777
47,0.0
48,0.64
49,0.0
50,1.1481481481481481
51,0.0
52,1.3870967741935485
53,0.5
54,0.23809523809523808
55,0.0
56,0.5172413793103449
57,0.3548387096774194
58,0.0
59,0.35
60,1.2857142857142858
61,0.0
62,0.7894736842105263
63,0.0
64,0.09090909090909091
65,0.8461538461538461
66,1.1428571428571428
67,1.125
68,0.8214285714285714
69,0.2608695652173913
70,1.2045454545454546
71,0.0
72,1.0
73,1.2
74,0.0
75,1.4761904761904763
76,0.0
77,0.85
78,0.2727272727272727
79,0.875
80,1.0833333333333333
81,0.1111111111111111
82,0.2222222222222222
83,0.0
84,0.2857142857142857
85,0.9444444444444444
86,0.6363636363636364
87,0.7333333333333333
88,1.3076923076923077
89,0.0
90,0.96
91,0.9705882352941176
92,0.041666666666666664
93,0.5333333333333333
94,0.037037037037037035
95,0.20689655172413793
96,0.0
97,0.5
98,0.7894736842105263
99,0.21052631578947367
100,1.5
101,0.0
102,0.7241379310344828
103,0.2692307692307692
104,0.10526315789473684
105,0.7368421052631579
106,0.5714285714285714
107,0.23529411764705882
108,0.625
109,1.3333333333333333
110,0.0
111,0.0
112,1.3157894736842106
113,0.0
114,0.9166666666666666
115,0.4166666666666667
116,0.0
117,1.2941176470588236
118,1.4285714285714286
119,0.3
120,0.5
121,0.35714285714285715
122,0.88
123,0.23529411764705882
124,0.0
125,1.8666666666666667
126,0.5172413793103449
127,0.04
128,0.8333333333333334
129,0.0
130,0.9142857142857143
131,0.0
132,0.21428571428571427
133,0.9333333333333333
134,0.5
135,0.09523809523809523
136,0.0
137,0.8947368421052632
138,0.45454545454545453
139,1.0769230769230769
140,0.5
141,0.6842105263157895
142,0.0
143,1.3333333333333333
144,0.72
145,0.6785714285714286
146,0.48148148148148145
147,0.0
148,0.7407407407407407
149,0.7058823529411765
150,0.0
151,0.19230769230769232
152,0.0625
153,0.0
154,1.5714285714285714
155,1.0
156,0.16666666666666666
157,1.2307692307692308
158,0.3181818181818182
159,0.5
160,0.058823529411764705
161,1.3076923076923077
162,0.2727272727272727
163,0.8275862068965517
164,0.3333333333333333
165,0.0
166,0.6333333333333333
167,0.05
168,0.42857142857142855
169,0.043478260869565216
170,0.0
171,0.8
172,0.0
173,0.2916666666666667
174,0.15384615384615385
175,0.0
176,1.1176470588235294
177,1.0
178,0.2222222222222222
179,1.2727272727272727
180,0.53125
181,0.04
182,0.05
183,0.17647058823529413
184,1.24
185,0.0
186,0.7272727272727273
187,1.1764705882352942
188,0.64
189,0.8823529411764706
190,0.14285714285714285
191,0.0
192,0.2857142857142857
193,1.0344827586206897
194,0.4074074074074074
195,0.3125
196,0.041666666666666664
197,0.2727272727272727
198,0.0
199,0.8095238095238095
200,0.5454545454545454
201,0.0
202,0.46153846153846156
203,0.3684210526315789
204,0.29411764705882354
205,0.9
206,1.8
207,0.21739130434782608
208,0.0
209,1.0833333333333333
210,0.6153846153846154
211,0.25
212,0.0625
213,0.6666666666666666
214,1.0
215,0.0
216,0.925
217,0.0
218,0.09523809523809523
219,0.84375
220,0.36363636363636365
221,0.39473684210526316
222,0.0
223,0.4782608695652174
224,0.0
225,0.5454545454545454
226,1.1666666666666667
227,1.0
228,0.46153846153846156
229,1.7307692307692308
230,0.21739130434782608
231,0.9032258064516129
232,0.42857142857142855
233,0.17142857142857143
234,0.0
235,0.10526315789473684
236,0.7
237,0.0
238,1.3333333333333333
239,1.1851851851851851
240,0.5833333333333334
241,0.0
242,0.7083333333333334
243,0.0
244,1.2333333333333334
245,0.0
246,0.4090909090909091
247,1.1290322580645162
248,0.16
249,0.09090909090909091
250,0.14285714285714285
251,0.88
252,0.2692307692307692
253,0.0
254,0.5
255,1.0526315789473684
256,0.9545454545454546
257,0.8518518518518519
258,0.21739130434782608
259,0.23076923076923078
260,1.206896551724138
261,0.21739130434782608
262,0.09523809523809523
263,0.0
264,0.8888888888888888
265,1.5333333333333334
266,1.6538461538461537
267,0.5416666666666666
268,0.10526315789473684
269,1.0
270,0.0
271,0.30434782608695654
272,0.15789473684210525
273,0.8181818181818182
274,0.0
275,0.26666666666666666
276,1.0
277,0.8846153846153846
278,0.6875
279,0.0
280,0.8181818181818182
281,0.041666666666666664
282,0.5483870967741935
283,0.0
284,1.0731707317073171
285,0.0625
286,0.1875
287,0.07692307692307693
288,0.631578947368421
289,0.8387096774193549
290,0.0
291,0.125
292,0.8709677419354839
293,0.21875
294,0.2
295,0.07407407407407407
296,0.6153846153846154
297,0.0
298,0.07692307692307693
299,0.6956521739130435
300,0.0
301,0.0
302,1.1304347826086956
303,0.896551724137931
304,0.08695652173913043
305,0.32142857142857145
306,0.17857142857142858
307,0.0
308,1.5294117647058822
309,0.0
310,0.375
311,0.0
312,0.15789473684210525
313,0.7
314,0.0
315,1.0
316,0.48484848484848486
317,0.1111111111111111
318,0.5185185185185185
319,0.22727272727272727
320,0.375
321,0.2727272727272727
322,0.2
323,0.3333333333333333
324,1.0
325,0.0
326,0.5555555555555556
327,0.8928571428571429
328,0.09523809523809523
329,0.8518518518518519
330,0.6774193548387096
331,0.0
332,0.0
333,1.0
334,1.4705882352941178
335,0.0
336,0.5
337,1.2173913043478262
338,0.6
339,0.95
340,1.1875
341,0.5
342,0.0
343,0.6296296296296297
344,0.0625
345,0.48
346,0.21052631578947367
347,0.09090909090909091
348,1.2727272727272727
349,0.6086956521739131
350,0.2
351,0.9629629629629629
352,0.391304347826087
353,0.0
354,0.16666666666666666
355,1.3076923076923077
356,1.3043478260869565
357,1.28
358,0.2
359,0.9642857142857143
360,0.21739130434782608
361,0.5555555555555556
362,1.032258064516129
363,0.11538461538461539
364,0.22727272727272727
365,0.16666666666666666
366,0.9333333333333333
367,0.9166666666666666
368,0.7142857142857143
369,0.0
370,1.0571428571428572
371,0.0
372,0.0
373,0.9523809523809523
374,0.058823529411764705
375,0.0
376,2.033333333333333
377,0.12
378,0.05555555555555555
379,0.21428571428571427
380,0.8571428571428571
381,0.9130434782608695
382,0.4444444444444444
383,0.7142857142857143
384,0.75
385,0.967741935483871
386,0.0
387,1.0714285714285714
388,0.696969696969697
389,0.0
390,0.9
391,0.39285714285714285
392,0.0
393,0.2
394,1.0526315789473684
395,1.0
396,0.0
397,0.2631578947368421
398,1.0
399,0.0
400,1.0333333333333334
401,0.0
402,0.07692307692307693
403,0.7692307692307693
404,0.6842105263157895
405,0.5384615384615384
406,1.5294117647058822
407,1.0
408,0.75
409,0.5
410,0.8064516129032258
411,0.625
412,0.04
413,0.5925925925925926
414,0.0
415,0.7
416,0.8461538461538461
417,0.058823529411764705
418,0.26666666666666666
419,0.8214285714285714
420,0.35
421,0.0
422,1.3666666666666667
423,0.0
424,0.42857142857142855
425,1.5625
426,0.16666666666666666
427,0.13333333333333333
428,1.0416666666666667
429,0.0
430,0.4444444444444444
431,1.6818181818181819
432,1.175
433,0.0
434,0.8888888888888888
435,1.125
436,1.303030303030303
437,0.0
438,0.8888888888888888
439,0.5185185185185185
440,0.3870967741935484
441,0.0
442,0.6818181818181818
443,0.3939393939393939
444,0.37142857142857144
445,0.0
446,0.26666666666666666
447,0.8823529411764706
448,0.8260869565217391
449,0.34615384615384615
450,0.3870967741935484
451,0.0
452,0.9117647058823529
453,0.0
454,0.5
455,0.5
456,0.8846153846153846
457,1.0
458,0.043478260869565216
459,1.125
460,0.375
461,0.12
462,0.6071428571428571
463,0.0
464,0.3076923076923077
465,1.0416666666666667
466,1.0
467,0.0
468,0.65625
469,0.0
470,1.0869565217391304
471,0.4
472,0.9166666666666666
473,0.5384615384615384
474,0.0
475,0.0
476,1.4583333333333333
477,0.0
478,0.6428571428571429
479,1.0
480,0.7916666666666666
481,0.8888888888888888
482,0.36
483,0.0
484,0.0
485,0.0
486,2.5
487,0.96875
488,0.08333333333333333
489,0.45454545454545453
490,0.6818181818181818
491,0.7352941176470589
492,0.6585365853658537
493,0.0
494,0.2962962962962963
495,0.0
496,1.16
497,0.7368421052631579
498,1.5555555555555556
499,1.4444444444444444
500,0.0
501,0.6666666666666666
502,0.0
503,0.19047619047619047
504,0.5555555555555556
