src,dst,generated,served
0,1,653,653
0,2,625,625
0,3,608,608
0,4,598,598
0,5,648,543
0,6,613,483
0,7,627,551
0,8,640,619
0,9,678,435
0,10,664,664
0,11,611,611
0,12,639,371
0,13,582,582
0,14,649,649
0,15,643,443
0,16,633,206
0,17,670,215
0,18,651,650
0,19,668,668
0,20,630,629
0,21,683,351
0,22,609,174
0,23,645,159
0,24,643,643
0,25,658,658
0,26,622,181
0,27,621,136
1,2,563,563
1,3,620,620
1,4,635,635
1,5,625,477
1,6,616,469
1,7,643,529
1,8,686,504
1,9,661,420
1,10,634,634
1,11,656,656
1,12,647,288
1,13,627,627
1,14,654,654
1,15,666,333
1,16,655,300
1,17,621,278
1,18,603,603
1,19,627,627
1,20,649,649
1,21,686,371
1,22,627,188
1,23,637,192
1,24,636,635
1,25,633,633
1,26,629,171
1,27,605,192
2,3,637,637
2,4,627,627
2,5,632,439
2,6,604,373
2,7,661,514
2,8,597,572
2,9,637,403
2,10,612,612
2,11,612,611
2,12,638,268
2,13,602,602
2,14,603,603
2,15,634,353
2,16,612,355
2,17,615,264
2,18,612,612
2,19,644,644
2,20,593,593
2,21,628,428
2,22,628,270
2,23,620,167
2,24,598,598
2,25,622,622
2,26,589,65
2,27,647,121
3,4,607,607
3,5,598,407
3,6,651,257
3,7,598,395
3,8,666,652
3,9,646,333
3,10,682,682
3,11,616,616
3,12,627,288
3,13,598,598
3,14,627,627
3,15,607,435
3,16,640,171
3,17,666,145
3,18,586,586
3,19,651,651
3,20,608,608
3,21,608,175
3,22,630,101
3,23,642,81
3,24,645,645
3,25,614,613
3,26,666,22
3,27,631,53
4,5,679,615
4,6,645,434
4,7,618,570
4,8,631,622
4,9,656,525
4,10,648,648
4,11,584,584
4,12,635,475
4,13,674,674
4,14,617,617
4,15,613,540
4,16,671,316
4,17,628,185
4,18,629,629
4,19,650,650
4,20,697,697
4,21,639,328
4,22,622,19
4,23,609,21
4,24,609,609
4,25,626,624
4,26,625,35
4,27,651,14
5,6,698,697
5,7,601,601
5,8,661,661
5,9,690,690
5,10,652,62
5,11,649,36
5,12,632,632
5,13,628,18
5,14,617,8
5,15,638,638
5,16,632,632
5,17,592,592
5,18,634,60
5,19,613,138
5,20,690,142
5,21,620,620
5,22,659,659
5,23,657,657
5,24,598,260
5,25,637,289
5,26,642,642
5,27,645,645
6,7,664,664
6,8,656,656
6,9,624,624
6,10,632,59
6,11,633,52
6,12,619,619
6,13,635,14
6,14,642,3
6,15,652,652
6,16,626,626
6,17,621,621
6,18,655,30
6,19,624,102
6,20,661,86
6,21,635,635
6,22,656,655
6,23,624,623
6,24,665,287
6,25,637,270
6,26,620,620
6,27,624,624
7,8,630,630
7,9,670,670
7,10,631,74
7,11,615,359
7,12,620,620
7,13,609,6
7,14,647,62
7,15,614,614
7,16,600,600
7,17,613,613
7,18,580,117
7,19,657,20
7,20,643,44
7,21,658,658
7,22,645,645
7,23,610,610
7,24,643,184
7,25,621,235
7,26,662,662
7,27,645,645
8,9,642,642
8,10,641,512
8,11,646,600
8,12,622,622
8,13,608,140
8,14,631,466
8,15,585,585
8,16,607,607
8,17,669,669
8,18,625,420
8,19,638,4
8,20,620,134
8,21,660,660
8,22,653,653
8,23,622,621
8,24,608,52
8,25,662,156
8,26,627,627
8,27,654,654
9,10,599,201
9,11,643,524
9,12,624,624
9,13,701,17
9,14,625,182
9,15,614,614
9,16,623,623
9,17,598,598
9,18,623,92
9,19,619,15
9,20,667,18
9,21,651,651
9,22,657,657
9,23,640,640
9,24,629,80
9,25,645,46
9,26,641,641
9,27,661,661
10,11,651,651
10,12,616,173
10,13,632,632
10,14,606,606
10,15,584,548
10,16,605,446
10,17,586,39
10,18,619,619
10,19,625,625
10,20,639,639
10,21,664,454
10,22,657,54
10,23,628,4
10,24,652,652
10,25,615,615
10,26,665,56
10,27,634,8
11,12,645,612
11,13,644,644
11,14,590,590
11,15,665,639
11,16,621,591
11,17,639,221
11,18,631,631
11,19,662,662
11,20,624,624
11,21,622,569
11,22,672,476
11,23,659,71
11,24,640,640
11,25,641,641
11,26,641,362
11,27,676,47
12,13,674,68
12,14,612,282
12,15,657,657
12,16,682,682
12,17,623,623
12,18,650,198
12,19,603,49
12,20,582,56
12,21,649,648
12,22,621,621
12,23,677,677
12,24,650,194
12,25,608,81
12,26,628,628
12,27,630,629
13,14,650,650
13,15,683,651
13,16,624,224
13,17,644,100
13,18,608,607
13,19,630,630
13,20,640,640
13,21,605,494
13,22,610,140
13,23,624,83
13,24,631,631
13,25,630,630
13,26,619,153
13,27,633,98
14,15,652,648
14,16,637,611
14,17,608,41
14,18,607,607
14,19,611,611
14,20,612,612
14,21,608,600
14,22,599,347
14,23,608,111
14,24,639,639
14,25,680,680
14,26,642,485
14,27,626,167
15,16,679,679
15,17,649,649
15,18,612,611
15,19,590,301
15,20,679,631
15,21,627,627
15,22,611,611
15,23,640,639
15,24,656,192
15,25,611,224
15,26,627,627
15,27,646,646
16,17,620,620
16,18,585,566
16,19,632,267
16,20,649,330
16,21,651,651
16,22,608,608
16,23,636,635
16,24,624,314
16,25,612,281
16,26,626,626
16,27,653,653
17,18,650,342
17,19,580,454
17,20,606,383
17,21,645,645
17,22,606,606
17,23,616,616
17,24,615,546
17,25,645,540
17,26,663,663
17,27,635,635
18,19,616,616
18,20,666,666
18,21,643,602
18,22,587,572
18,23,648,426
18,24,638,638
18,25,613,613
18,26,662,645
18,27,612,542
19,20,580,580
19,21,635,509
19,22,639,507
19,23,668,564
19,24,603,603
19,25,618,618
19,26,618,453
19,27,630,541
20,21,589,586
20,22,604,543
20,23,603,497
20,24,664,664
20,25,645,645
20,26,641,622
20,27,646,531
21,22,638,638
21,23,609,609
21,24,626,563
21,25,652,649
21,26,646,646
21,27,604,604
22,23,641,641
22,24,642,607
22,25,610,557
22,26,602,602
22,27,606,606
23,24,650,631
23,25,646,618
23,26,582,582
23,27,654,654
24,25,653,653
24,26,658,632
24,27,651,627
25,26,653,637
25,27,608,587
26,27,599,598
