src,dst,avg_delay,max_delay,count
1,22,3.4352941176470586,5.0,85
4,14,0.0019801980198019802,1.0,505
3,20,0.003883495145631068,1.0,515
11,26,0.21814671814671815,4.0,518
7,27,0.001893939393939394,1.0,528
5,12,0.00186219739292365,1.0,537
5,15,0.0,0.0,543
6,16,0.0,0.0,509
6,12,0.003616636528028933,1.0,553
9,26,0.001869158878504673,1.0,535
5,17,0.003436426116838488,1.0,582
14,20,0.0,0.0,553
16,27,0.0018083182640144665,1.0,553
7,15,0.0,0.0,524
15,16,0.0,0.0,510
12,15,0.0038461538461538464,1.0,520
8,15,0.0,0.0,531
6,7,0.0,0.0,523
12,22,0.0018083182640144665,1.0,553
0,2,0.0018214936247723133,1.0,549
10,11,0.0,0.0,540
5,7,0.0,0.0,525
17,23,0.0019047619047619048,1.0,525
8,9,0.003745318352059925,1.0,534
0,3,0.00186219739292365,1.0,537
5,26,0.0,0.0,541
4,22,0.23105360443622922,5.0,541
4,27,0.6108597285067874,5.0,442
21,25,0.23669724770642203,5.0,545
20,21,0.15625,5.0,512
11,16,0.1811722912966252,3.0,563
11,17,1.1897321428571428,5.0,448
7,26,0.001953125,1.0,512
5,8,0.0019305019305019305,1.0,518
7,9,0.0,0.0,568
6,17,0.0018083182640144665,1.0,553
0,19,0.0018484288354898336,1.0,541
3,13,0.0,0.0,499
0,10,0.0073937153419593345,1.0,541
2,20,0.0017241379310344827,1.0,580
15,26,0.0,0.0,535
19,20,0.0018281535648994515,1.0,547
4,23,0.29044117647058826,5.0,544
7,17,0.0,0.0,494
18,26,0.10204081632653061,3.0,539
14,27,1.511111111111111,5.0,405
13,16,1.3061797752808988,5.0,356
3,12,1.0265060240963855,5.0,415
19,21,0.9078156312625251,5.0,499
15,17,0.0034965034965034965,1.0,572
5,21,0.0,0.0,525
6,21,0.0018281535648994515,1.0,547
19,24,0.0038095238095238095,1.0,525
3,10,0.0070052539404553416,1.0,571
20,24,0.001736111111111111,1.0,576
17,27,0.0,0.0,489
22,24,1.9523809523809523,5.0,441
18,22,0.3811252268602541,5.0,551
15,24,1.6349809885931559,5.0,263
22,25,1.6787330316742082,5.0,442
17,19,2.1150895140664963,5.0,391
7,23,0.0,0.0,532
6,22,0.0,0.0,555
24,25,0.0019047619047619048,1.0,525
3,11,0.007984031936127744,1.0,501
2,4,0.001953125,1.0,512
11,13,0.0,0.0,539
10,18,0.0038240917782026767,1.0,523
0,25,0.0019723865877712033,1.0,507
3,24,0.009140767824497258,2.0,547
16,17,0.0,0.0,515
4,7,0.3496376811594203,4.0,552
10,26,1.4019607843137254,5.0,408
8,20,1.6772151898734178,5.0,316
4,9,0.5107142857142857,5.0,560
23,25,1.9235807860262009,5.0,458
10,12,2.109090909090909,5.0,330
6,27,0.0,0.0,542
21,26,0.0,0.0,505
7,22,0.0,0.0,542
8,26,0.0,0.0,534
8,22,0.0,0.0,527
10,20,0.0,0.0,540
15,21,0.0036429872495446266,1.0,549
13,19,0.001890359168241966,1.0,529
4,5,0.4726277372262774,5.0,548
15,18,0.12835249042145594,3.0,522
20,27,1.2717391304347827,5.0,460
11,12,0.29246935201401053,4.0,571
0,7,2.668523676880223,5.0,359
8,16,0.0,0.0,512
26,27,0.003795066413662239,1.0,527
0,4,0.003780718336483932,1.0,529
1,4,0.001834862385321101,1.0,545
10,25,0.0018115942028985507,1.0,552
10,16,0.9217221135029354,5.0,511
19,26,1.9532710280373833,5.0,321
7,21,0.0,0.0,535
16,21,0.0,0.0,474
17,21,0.001834862385321101,1.0,545
13,14,0.0018656716417910447,1.0,536
23,27,0.008213552361396304,1.0,487
22,23,0.001968503937007874,1.0,508
10,14,0.0019801980198019802,1.0,505
9,12,0.006048387096774193,1.0,496
9,17,0.0,0.0,513
4,18,0.0,0.0,522
11,20,0.0,0.0,559
0,24,0.0035971223021582736,1.0,556
4,12,0.16533864541832669,5.0,502
19,23,2.570957095709571,5.0,303
4,21,0.07170542635658915,4.0,516
11,22,0.3956043956043956,5.0,546
21,22,0.0,0.0,510
21,24,0.844488188976378,5.0,508
3,21,0.9946236559139785,5.0,372
12,21,0.0020161290322580645,1.0,496
5,16,0.0018450184501845018,1.0,542
