src,dst,generated,served
0,1,549,549
0,2,549,549
0,3,537,537
0,4,529,529
0,5,487,373
0,6,511,354
0,7,512,359
0,8,534,530
0,9,527,338
0,10,541,541
0,11,546,546
0,12,542,345
0,13,548,548
0,14,517,516
0,15,535,497
0,16,527,105
0,17,558,346
0,18,569,569
0,19,541,541
0,20,534,534
0,21,564,318
0,22,500,31
0,23,542,67
0,24,556,556
0,25,507,507
0,26,587,128
0,27,586,35
1,2,498,498
1,3,526,526
1,4,545,545
1,5,495,373
1,6,533,461
1,7,552,375
1,8,573,186
1,9,523,343
1,10,520,520
1,11,509,509
1,12,556,273
1,13,558,558
1,14,531,531
1,15,531,67
1,16,527,106
1,17,560,382
1,18,542,542
1,19,560,559
1,20,537,537
1,21,529,126
1,22,517,85
1,23,530,133
1,24,517,517
1,25,510,510
1,26,491,52
1,27,495,87
2,3,542,542
2,4,512,512
2,5,544,224
2,6,551,294
2,7,516,203
2,8,557,390
2,9,516,266
2,10,534,534
2,11,521,521
2,12,494,230
2,13,518,518
2,14,537,537
2,15,502,332
2,16,525,125
2,17,548,247
2,18,519,519
2,19,508,508
2,20,580,580
2,21,502,429
2,22,530,49
2,23,530,60
2,24,495,495
2,25,524,524
2,26,475,86
2,27,532,98
3,4,539,538
3,5,558,250
3,6,545,209
3,7,542,341
3,8,530,529
3,9,543,363
3,10,571,571
3,11,501,501
3,12,501,415
3,13,499,499
3,14,558,558
3,15,551,544
3,16,559,282
3,17,494,310
3,18,546,546
3,19,469,469
3,20,515,515
3,21,519,372
3,22,523,85
3,23,498,78
3,24,547,547
3,25,529,529
3,26,513,96
3,27,549,64
4,5,549,548
4,6,549,526
4,7,552,552
4,8,549,549
4,9,561,560
4,10,510,510
4,11,516,516
4,12,503,502
4,13,529,529
4,14,505,505
4,15,538,538
4,16,540,540
4,17,534,534
4,18,522,522
4,19,535,535
4,20,500,500
4,21,516,516
4,22,552,541
4,23,558,544
4,24,523,523
4,25,545,545
4,26,532,522
4,27,538,442
5,6,566,566
5,7,525,525
5,8,518,518
5,9,507,507
5,10,541,169
5,11,540,232
5,12,537,537
5,13,542,31
5,14,518,60
5,15,543,543
5,16,542,542
5,17,582,582
5,18,539,307
5,19,548,49
5,20,539,112
5,21,525,525
5,22,528,528
5,23,499,499
5,24,541,102
5,25,511,117
5,26,542,541
5,27,560,560
6,7,523,523
6,8,536,536
6,9,548,548
6,10,546,163
6,11,525,124
6,12,553,553
6,13,532,40
6,14,534,19
6,15,564,564
6,16,509,509
6,17,553,553
6,18,564,173
6,19,564,30
6,20,557,50
6,21,547,547
6,22,555,555
6,23,530,530
6,24,532,69
6,25,556,80
6,26,529,529
6,27,542,542
7,8,528,528
7,9,568,568
7,10,510,127
7,11,509,468
7,12,549,549
7,13,481,18
7,14,529,176
7,15,524,524
7,16,547,546
7,17,494,494
7,18,510,357
7,19,517,9
7,20,562,154
7,21,535,535
7,22,542,542
7,23,532,532
7,24,545,16
7,25,517,169
7,26,512,512
7,27,528,528
8,9,534,534
8,10,533,522
8,11,520,520
8,12,561,561
8,13,516,184
8,14,489,482
8,15,531,531
8,16,513,512
8,17,537,537
8,18,521,520
8,19,535,28
8,20,533,316
8,21,486,486
8,22,527,527
8,23,533,533
8,24,563,17
8,25,512,236
8,26,534,534
8,27,516,516
9,10,514,221
9,11,520,507
9,12,496,496
9,13,550,91
9,14,571,299
9,15,562,562
9,16,523,523
9,17,513,513
9,18,480,182
9,19,561,37
9,20,516,44
9,21,531,531
9,22,506,506
9,23,538,538
9,24,537,26
9,25,512,9
9,26,535,535
9,27,569,569
10,11,540,540
10,12,548,330
10,13,519,519
10,14,505,505
10,15,523,522
10,16,524,511
10,17,519,189
10,18,523,523
10,19,525,525
10,20,540,540
10,21,523,521
10,22,505,274
10,23,567,45
10,24,548,548
10,25,552,552
10,26,531,408
10,27,524,48
11,12,572,571
11,13,539,539
11,14,542,542
11,15,512,512
11,16,563,563
11,17,553,448
11,18,501,501
11,19,539,539
11,20,559,559
11,21,567,566
11,22,548,546
11,23,519,296
11,24,538,537
11,25,528,528
11,26,521,518
11,27,555,404
12,13,531,135
12,14,499,329
12,15,520,520
12,16,506,506
12,17,520,520
12,18,527,332
12,19,510,129
12,20,544,158
12,21,496,496
12,22,553,553
12,23,538,538
12,24,540,98
12,25,508,66
12,26,519,519
12,27,539,539
13,14,536,536
13,15,584,576
13,16,519,356
13,17,505,158
13,18,502,502
13,19,529,529
13,20,530,530
13,21,551,541
13,22,569,235
13,23,545,107
13,24,565,565
13,25,571,571
13,26,529,370
13,27,527,142
14,15,494,494
14,16,561,560
14,17,514,225
14,18,561,561
14,19,545,545
14,20,553,553
14,21,519,519
14,22,501,458
14,23,515,267
14,24,547,547
14,25,524,523
14,26,563,563
14,27,541,405
15,16,510,510
15,17,572,572
15,18,522,522
15,19,468,379
15,20,583,578
15,21,549,549
15,22,542,542
15,23,535,535
15,24,482,263
15,25,563,451
15,26,535,535
15,27,539,539
16,17,515,515
16,18,506,504
16,19,530,294
16,20,502,396
16,21,474,474
16,22,533,533
16,23,524,524
16,24,583,233
16,25,525,249
16,26,528,528
16,27,553,553
17,18,521,344
17,19,531,391
17,20,546,310
17,21,545,545
17,22,514,514
17,23,525,525
17,24,525,356
17,25,528,251
17,26,533,533
17,27,489,489
18,19,513,512
18,20,529,529
18,21,581,581
18,22,553,551
18,23,530,433
18,24,518,518
18,25,517,517
18,26,539,539
18,27,497,496
19,20,547,547
19,21,538,499
19,22,547,329
19,23,518,303
19,24,525,525
19,25,536,536
19,26,509,321
19,27,498,310
20,21,512,512
20,22,531,503
20,23,557,392
20,24,576,576
20,25,510,510
20,26,504,503
20,27,512,460
21,22,510,510
21,23,566,566
21,24,535,508
21,25,545,545
21,26,505,505
21,27,543,543
22,23,508,508
22,24,578,441
22,25,576,442
22,26,535,535
22,27,542,542
23,24,527,436
23,25,570,458
23,26,522,522
23,27,487,487
24,25,525,525
24,26,510,415
24,27,553,471
25,26,513,509
25,27,514,473
26,27,527,527
