src,dst,generated,served
0,1,1014,996
0,2,959,943
0,3,959,924
0,4,979,912
0,5,999,945
0,6,1016,959
0,7,993,870
0,8,985,874
0,9,1010,814
0,10,984,763
0,11,966,654
0,12,978,651
0,13,1021,608
1,0,0,0
1,2,987,967
1,3,991,928
1,4,952,889
1,5,1000,951
1,6,985,861
1,7,898,806
1,8,955,744
1,9,943,716
1,10,924,771
1,11,980,675
1,12,979,600
1,13,1001,561
2,0,0,0
2,1,0,0
2,3,944,873
2,4,1005,915
2,5,966,901
2,6,1045,790
2,7,999,871
2,8,1021,650
2,9,991,736
2,10,986,541
2,11,968,449
2,12,942,576
2,13,995,380
3,0,0,0
3,1,0,0
3,2,0,0
3,4,985,941
3,5,1049,945
3,6,952,848
3,7,977,653
3,8,1015,726
3,9,992,556
3,10,953,871
3,11,1035,863
3,12,1022,631
3,13,986,817
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,986,938
4,6,977,933
4,7,984,888
4,8,1040,687
4,9,978,804
4,10,997,812
4,11,938,479
4,12,964,773
4,13,925,442
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,930,867
5,7,967,802
5,8,1028,948
5,9,979,903
5,10,986,789
5,11,987,866
5,12,983,853
5,13,969,843
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,956,905
6,8,956,852
6,9,1009,776
6,10,990,745
6,11,992,697
6,12,910,631
6,13,976,618
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,973,868
7,9,997,898
7,10,986,776
7,11,1011,874
7,12,974,723
7,13,943,785
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,994,910
8,10,1022,987
8,11,1020,966
8,12,953,918
8,13,909,849
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,1020,947
9,11,1001,964
9,12,967,928
9,13,975,916
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,966,904
10,12,1008,983
10,13,925,869
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,999,951
11,13,969,954
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,1050,987
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
