src,dst,generated,served
0,1,186,182
0,2,184,183
0,3,166,162
0,4,166,165
0,5,165,153
0,6,176,165
0,7,168,153
0,8,188,173
0,9,151,141
0,10,166,162
0,11,191,189
0,12,169,159
0,13,189,185
0,14,167,167
0,15,157,145
0,16,158,143
0,17,186,174
0,18,179,175
0,19,159,155
0,20,183,181
0,21,185,174
0,22,190,184
0,23,175,156
0,24,182,176
0,25,164,156
0,26,166,155
0,27,173,159
1,0,0,0
1,2,176,173
1,3,170,166
1,4,174,171
1,5,180,161
1,6,168,146
1,7,175,166
1,8,179,174
1,9,168,155
1,10,153,151
1,11,166,163
1,12,187,173
1,13,163,160
1,14,171,167
1,15,193,186
1,16,174,163
1,17,166,159
1,18,166,164
1,19,165,161
1,20,159,156
1,21,170,158
1,22,162,148
1,23,189,176
1,24,178,175
1,25,192,186
1,26,177,160
1,27,178,164
2,0,0,0
2,1,0,0
2,3,179,179
2,4,168,164
2,5,162,147
2,6,169,161
2,7,179,166
2,8,147,137
2,9,176,163
2,10,146,145
2,11,170,168
2,12,163,157
2,13,165,163
2,14,164,160
2,15,159,150
2,16,188,172
2,17,162,149
2,18,175,173
2,19,170,167
2,20,184,181
2,21,149,137
2,22,146,139
2,23,170,154
2,24,183,179
2,25,168,165
2,26,184,173
2,27,189,182
3,0,0,0
3,1,0,0
3,2,0,0
3,4,175,172
3,5,169,158
3,6,183,166
3,7,163,150
3,8,178,162
3,9,168,151
3,10,134,134
3,11,181,179
3,12,157,147
3,13,193,191
3,14,174,174
3,15,170,168
3,16,166,158
3,17,184,175
3,18,178,174
3,19,177,174
3,20,166,164
3,21,170,157
3,22,162,145
3,23,166,156
3,24,173,168
3,25,153,149
3,26,143,137
3,27,158,149
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,161,157
4,6,158,150
4,7,180,170
4,8,172,160
4,9,180,169
4,10,167,162
4,11,178,177
4,12,198,192
4,13,156,155
4,14,190,186
4,15,155,142
4,16,167,155
4,17,161,151
4,18,166,165
4,19,155,148
4,20,159,156
4,21,176,163
4,22,176,163
4,23,187,166
4,24,151,144
4,25,170,169
4,26,182,170
4,27,193,174
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,171,171
5,7,182,181
5,8,155,154
5,9,171,170
5,10,174,162
5,11,171,156
5,12,181,178
5,13,159,150
5,14,177,164
5,15,174,172
5,16,177,173
5,17,173,169
5,18,187,173
5,19,189,179
5,20,177,156
5,21,172,170
5,22,160,155
5,23,187,182
5,24,168,157
5,25,153,146
5,26,172,170
5,27,180,174
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,177,175
6,8,167,163
6,9,141,138
6,10,159,148
6,11,149,142
6,12,149,148
6,13,159,153
6,14,155,146
6,15,185,180
6,16,186,181
6,17,182,180
6,18,158,146
6,19,147,133
6,20,186,170
6,21,174,167
6,22,193,189
6,23,162,160
6,24,154,139
6,25,159,154
6,26,183,180
6,27,168,164
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,184,178
7,9,167,164
7,10,148,140
7,11,195,178
7,12,165,160
7,13,152,137
7,14,150,138
7,15,157,155
7,16,176,171
7,17,177,174
7,18,167,150
7,19,179,158
7,20,182,170
7,21,167,160
7,22,153,149
7,23,151,146
7,24,189,175
7,25,159,150
7,26,179,176
7,27,158,153
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,180,177
8,10,167,157
8,11,160,153
8,12,179,175
8,13,158,148
8,14,158,150
8,15,199,194
8,16,170,167
8,17,180,179
8,18,178,165
8,19,181,164
8,20,146,136
8,21,183,180
8,22,173,172
8,23,206,204
8,24,157,151
8,25,147,140
8,26,159,156
8,27,185,184
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,175,164
9,11,147,140
9,12,158,155
9,13,186,177
9,14,189,170
9,15,193,193
9,16,177,174
9,17,173,172
9,18,165,154
9,19,156,145
9,20,163,148
9,21,207,202
9,22,218,215
9,23,169,169
9,24,195,179
9,25,156,140
9,26,162,162
9,27,158,156
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,160,158
10,12,161,143
10,13,160,158
10,14,175,174
10,15,176,161
10,16,155,143
10,17,186,177
10,18,185,184
10,19,159,155
10,20,181,175
10,21,163,156
10,22,163,151
10,23,174,163
10,24,189,186
10,25,174,170
10,26,169,161
10,27,171,164
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,195,183
11,13,165,164
11,14,174,174
11,15,187,178
11,16,137,129
11,17,158,150
11,18,177,175
11,19,172,169
11,20,174,168
11,21,173,167
11,22,184,169
11,23,164,153
11,24,172,169
11,25,184,180
11,26,169,158
11,27,185,175
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,185,167
12,14,179,171
12,15,171,169
12,16,170,165
12,17,180,178
12,18,182,168
12,19,164,154
12,20,165,153
12,21,159,157
12,22,180,177
12,23,168,165
12,24,182,166
12,25,154,146
12,26,177,173
12,27,191,188
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
13,14,168,166
13,15,178,170
13,16,187,178
13,17,164,150
13,18,176,176
13,19,160,157
13,20,163,162
13,21,157,149
13,22,168,160
13,23,155,142
13,24,173,168
13,25,174,171
13,26,175,164
13,27,170,165
14,0,0,0
14,1,0,0
14,2,0,0
14,3,0,0
14,4,0,0
14,5,0,0
14,6,0,0
14,7,0,0
14,8,0,0
14,9,0,0
14,10,0,0
14,11,0,0
14,12,0,0
14,13,0,0
14,15,150,138
14,16,161,145
14,17,166,154
14,18,159,155
14,19,167,164
14,20,170,169
14,21,169,158
14,22,169,157
14,23,192,185
14,24,147,147
14,25,187,185
14,26,167,155
14,27,157,139
15,0,0,0
15,1,0,0
15,2,0,0
15,3,0,0
15,4,0,0
15,5,0,0
15,6,0,0
15,7,0,0
15,8,0,0
15,9,0,0
15,10,0,0
15,11,0,0
15,12,0,0
15,13,0,0
15,14,0,0
15,16,152,150
15,17,170,169
15,18,181,171
15,19,169,157
15,20,189,174
15,21,153,150
15,22,165,163
15,23,177,175
15,24,187,179
15,25,160,151
15,26,171,167
15,27,179,174
16,0,0,0
16,1,0,0
16,2,0,0
16,3,0,0
16,4,0,0
16,5,0,0
16,6,0,0
16,7,0,0
16,8,0,0
16,9,0,0
16,10,0,0
16,11,0,0
16,12,0,0
16,13,0,0
16,14,0,0
16,15,0,0
16,17,172,172
16,18,150,143
16,19,171,158
16,20,166,154
16,21,189,187
16,22,154,154
16,23,176,172
16,24,166,152
16,25,167,152
16,26,169,166
16,27,198,198
17,0,0,0
17,1,0,0
17,2,0,0
17,3,0,0
17,4,0,0
17,5,0,0
17,6,0,0
17,7,0,0
17,8,0,0
17,9,0,0
17,10,0,0
17,11,0,0
17,12,0,0
17,13,0,0
17,14,0,0
17,15,0,0
17,16,0,0
17,18,155,145
17,19,176,163
17,20,149,140
17,21,151,149
17,22,176,175
17,23,194,191
17,24,173,158
17,25,164,147
17,26,189,187
17,27,183,180
18,0,0,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,0,0
18,5,0,0
18,6,0,0
18,7,0,0
18,8,0,0
18,9,0,0
18,10,0,0
18,11,0,0
18,12,0,0
18,13,0,0
18,14,0,0
18,15,0,0
18,16,0,0
18,17,0,0
18,19,169,166
18,20,152,151
18,21,191,181
18,22,196,182
18,23,166,156
18,24,177,176
18,25,158,155
18,26,165,155
18,27,175,159
19,0,0,0
19,1,0,0
19,2,0,0
19,3,0,0
19,4,0,0
19,5,0,0
19,6,0,0
19,7,0,0
19,8,0,0
19,9,0,0
19,10,0,0
19,11,0,0
19,12,0,0
19,13,0,0
19,14,0,0
19,15,0,0
19,16,0,0
19,17,0,0
19,18,0,0
19,20,169,166
19,21,174,168
19,22,159,143
19,23,155,146
19,24,177,175
19,25,163,160
19,26,155,146
19,27,167,161
20,0,0,0
20,1,0,0
20,2,0,0
20,3,0,0
20,4,0,0
20,5,0,0
20,6,0,0
20,7,0,0
20,8,0,0
20,9,0,0
20,10,0,0
20,11,0,0
20,12,0,0
20,13,0,0
20,14,0,0
20,15,0,0
20,16,0,0
20,17,0,0
20,18,0,0
20,19,0,0
20,21,156,148
20,22,188,174
20,23,173,155
20,24,177,172
20,25,186,185
20,26,190,171
20,27,166,157
21,0,0,0
21,1,0,0
21,2,0,0
21,3,0,0
21,4,0,0
21,5,0,0
21,6,0,0
21,7,0,0
21,8,0,0
21,9,0,0
21,10,0,0
21,11,0,0
21,12,0,0
21,13,0,0
21,14,0,0
21,15,0,0
21,16,0,0
21,17,0,0
21,18,0,0
21,19,0,0
21,20,0,0
21,22,170,168
21,23,149,147
21,24,173,162
21,25,177,164
21,26,181,175
21,27,162,158
22,0,0,0
22,1,0,0
22,2,0,0
22,3,0,0
22,4,0,0
22,5,0,0
22,6,0,0
22,7,0,0
22,8,0,0
22,9,0,0
22,10,0,0
22,11,0,0
22,12,0,0
22,13,0,0
22,14,0,0
22,15,0,0
22,16,0,0
22,17,0,0
22,18,0,0
22,19,0,0
22,20,0,0
22,21,0,0
22,23,168,167
22,24,159,141
22,25,146,138
22,26,183,181
22,27,179,177
23,0,0,0
23,1,0,0
23,2,0,0
23,3,0,0
23,4,0,0
23,5,0,0
23,6,0,0
23,7,0,0
23,8,0,0
23,9,0,0
23,10,0,0
23,11,0,0
23,12,0,0
23,13,0,0
23,14,0,0
23,15,0,0
23,16,0,0
23,17,0,0
23,18,0,0
23,19,0,0
23,20,0,0
23,21,0,0
23,22,0,0
23,24,197,188
23,25,173,153
23,26,183,183
23,27,191,190
24,0,0,0
24,1,0,0
24,2,0,0
24,3,0,0
24,4,0,0
24,5,0,0
24,6,0,0
24,7,0,0
24,8,0,0
24,9,0,0
24,10,0,0
24,11,0,0
24,12,0,0
24,13,0,0
24,14,0,0
24,15,0,0
24,16,0,0
24,17,0,0
24,18,0,0
24,19,0,0
24,20,0,0
24,21,0,0
24,22,0,0
24,23,0,0
24,25,187,185
24,26,175,164
24,27,159,150
25,0,0,0
25,1,0,0
25,2,0,0
25,3,0,0
25,4,0,0
25,5,0,0
25,6,0,0
25,7,0,0
25,8,0,0
25,9,0,0
25,10,0,0
25,11,0,0
25,12,0,0
25,13,0,0
25,14,0,0
25,15,0,0
25,16,0,0
25,17,0,0
25,18,0,0
25,19,0,0
25,20,0,0
25,21,0,0
25,22,0,0
25,23,0,0
25,24,0,0
25,26,175,163
25,27,181,163
26,0,0,0
26,1,0,0
26,2,0,0
26,3,0,0
26,4,0,0
26,5,0,0
26,6,0,0
26,7,0,0
26,8,0,0
26,9,0,0
26,10,0,0
26,11,0,0
26,12,0,0
26,13,0,0
26,14,0,0
26,15,0,0
26,16,0,0
26,17,0,0
26,18,0,0
26,19,0,0
26,20,0,0
26,21,0,0
26,22,0,0
26,23,0,0
26,24,0,0
26,25,0,0
26,27,165,165
27,0,0,0
27,1,0,0
27,2,0,0
27,3,0,0
27,4,0,0
27,5,0,0
27,6,0,0
27,7,0,0
27,8,0,0
27,9,0,0
27,10,0,0
27,11,0,0
27,12,0,0
27,13,0,0
27,14,0,0
27,15,0,0
27,16,0,0
27,17,0,0
27,18,0,0
27,19,0,0
27,20,0,0
27,21,0,0
27,22,0,0
27,23,0,0
27,24,0,0
27,25,0,0
27,26,0,0
