src,dst,generated,served
0,1,673,179
0,2,679,183
0,3,656,160
0,4,678,184
0,5,672,167
0,6,641,141
0,7,642,131
0,8,686,181
0,9,672,169
0,10,649,155
0,11,667,175
0,12,668,164
0,13,664,170
0,14,657,164
0,15,649,146
0,16,642,142
0,17,646,139
0,18,709,212
0,19,657,156
0,20,653,155
0,21,674,175
0,22,676,170
0,23,652,149
0,24,664,173
0,25,666,171
0,26,653,152
0,27,670,166
1,2,674,182
1,3,658,167
1,4,681,186
1,5,663,159
1,6,685,181
1,7,649,142
1,8,669,169
1,9,694,187
1,10,672,178
1,11,641,146
1,12,665,164
1,13,646,152
1,14,670,175
1,15,648,148
1,16,662,152
1,17,664,162
1,18,652,158
1,19,654,156
1,20,668,172
1,21,654,155
1,22,679,171
1,23,656,155
1,24,664,165
1,25,654,160
1,26,646,142
1,27,654,150
2,3,640,148
2,4,665,172
2,5,659,154
2,6,638,141
2,7,669,169
2,8,666,160
2,9,653,153
2,10,677,185
2,11,650,156
2,12,672,170
2,13,653,161
2,14,654,158
2,15,666,163
2,16,662,161
2,17,656,148
2,18,667,174
2,19,667,172
2,20,652,158
2,21,668,161
2,22,680,177
2,23,654,156
2,24,676,184
2,25,677,182
2,26,661,157
2,27,655,149
3,4,631,135
3,5,683,177
3,6,663,163
3,7,664,159
3,8,663,161
3,9,670,171
3,10,657,163
3,11,671,177
3,12,661,160
3,13,640,145
3,14,650,153
3,15,650,142
3,16,655,154
3,17,668,168
3,18,681,184
3,19,685,192
3,20,662,167
3,21,660,160
3,22,636,136
3,23,684,178
3,24,659,165
3,25,659,166
3,26,632,131
3,27,662,157
4,5,668,165
4,6,670,173
4,7,657,157
4,8,630,132
4,9,681,180
4,10,671,177
4,11,651,156
4,12,656,153
4,13,665,172
4,14,668,175
4,15,643,146
4,16,683,178
4,17,641,142
4,18,661,166
4,19,635,142
4,20,646,154
4,21,666,163
4,22,664,161
4,23,639,139
4,24,652,156
4,25,659,165
4,26,652,142
4,27,662,163
5,6,678,184
5,7,652,160
5,8,686,192
5,9,666,174
5,10,634,136
5,11,652,151
5,12,667,171
5,13,648,145
5,14,685,178
5,15,673,177
5,16,666,173
5,17,669,174
5,18,657,159
5,19,658,161
5,20,663,158
5,21,651,159
5,22,648,154
5,23,650,157
5,24,677,169
5,25,659,158
5,26,651,157
5,27,654,156
6,7,664,169
6,8,661,167
6,9,652,159
6,10,680,180
6,11,655,154
6,12,656,165
6,13,677,176
6,14,689,179
6,15,662,167
6,16,655,160
6,17,648,154
6,18,660,155
6,19,664,160
6,20,665,156
6,21,661,163
6,22,679,182
6,23,680,186
6,24,657,156
6,25,652,147
6,26,666,173
6,27,688,195
7,8,689,191
7,9,658,161
7,10,666,160
7,11,651,145
7,12,653,159
7,13,668,165
7,14,682,181
7,15,662,165
7,16,650,155
7,17,665,171
7,18,661,155
7,19,656,150
7,20,666,150
7,21,673,180
7,22,662,165
7,23,678,181
7,24,651,150
7,25,648,140
7,26,658,164
7,27,644,144
8,9,653,158
8,10,641,140
8,11,660,159
8,12,651,158
8,13,656,159
8,14,636,131
8,15,651,160
8,16,676,181
8,17,660,166
