src,dst,generated,served
0,1,177,176
0,2,175,175
0,3,159,159
0,4,193,193
0,5,178,154
0,6,182,166
0,7,179,157
0,8,179,169
0,9,160,138
0,10,153,153
0,11,180,180
0,12,171,153
0,13,188,187
0,14,204,201
0,15,175,172
0,16,163,152
0,17,176,157
0,18,190,190
0,19,195,194
0,20,162,162
0,21,180,174
0,22,171,162
0,23,180,162
0,24,191,190
0,25,149,147
0,26,183,171
0,27,161,137
1,0,0,0
1,2,173,173
1,3,193,192
1,4,160,158
1,5,167,142
1,6,170,135
1,7,170,127
1,8,181,157
1,9,172,135
1,10,204,204
1,11,195,192
1,12,169,141
1,13,173,173
1,14,187,187
1,15,167,149
1,16,191,162
1,17,157,121
1,18,195,193
1,19,160,156
1,20,184,183
1,21,195,183
1,22,191,163
1,23,168,139
1,24,175,174
1,25,187,186
1,26,196,165
1,27,155,136
2,0,0,0
2,1,0,0
2,3,162,162
2,4,187,185
2,5,178,160
2,6,178,139
2,7,172,141
2,8,181,172
2,9,179,155
2,10,179,179
2,11,181,179
2,12,167,147
2,13,151,151
2,14,173,173
2,15,181,169
2,16,180,159
2,17,154,128
2,18,156,155
2,19,171,170
2,20,180,179
2,21,193,189
2,22,182,167
2,23,176,138
2,24,177,177
2,25,189,186
2,26,158,146
2,27,172,154
3,0,0,0
3,1,0,0
3,2,0,0
3,4,178,178
3,5,184,167
3,6,164,142
3,7,172,162
3,8,199,193
3,9,183,168
3,10,194,194
3,11,196,196
3,12,169,161
3,13,156,156
3,14,180,180
3,15,173,171
3,16,170,156
3,17,181,168
3,18,174,173
3,19,170,170
3,20,180,180
3,21,174,163
3,22,197,178
3,23,181,152
3,24,184,183
3,25,195,194
3,26,182,153
3,27,176,151
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,196,187
4,6,178,168
4,7,159,156
4,8,154,154
4,9,153,144
4,10,171,170
4,11,198,197
4,12,193,189
4,13,185,184
4,14,183,183
4,15,171,167
4,16,170,163
4,17,178,172
4,18,164,163
4,19,171,170
4,20,193,190
4,21,183,177
4,22,183,170
4,23,182,166
4,24,143,136
4,25,165,160
4,26,185,168
4,27,164,146
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,183,183
5,7,175,175
5,8,188,188
5,9,164,164
5,10,166,135
5,11,170,157
5,12,195,194
5,13,197,167
5,14,170,155
5,15,172,169
5,16,187,184
5,17,168,168
5,18,180,160
5,19,203,159
5,20,161,138
5,21,157,157
5,22,188,185
5,23,178,178
5,24,192,140
5,25,163,134
5,26,174,173
5,27,151,151
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,174,174
6,8,174,174
6,9,187,185
6,10,193,166
6,11,194,176
6,12,178,178
6,13,176,145
6,14,168,145
6,15,156,155
6,16,166,161
6,17,171,169
6,18,170,147
6,19,177,143
6,20,181,145
6,21,178,177
6,22,183,183
6,23,169,166
6,24,181,137
6,25,185,136
6,26,169,167
6,27,189,187
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,183,182
7,9,185,184
7,10,168,156
7,11,174,169
7,12,200,198
7,13,178,156
7,14,184,172
7,15,161,161
7,16,180,179
7,17,166,166
7,18,179,166
7,19,191,156
7,20,177,153
7,21,197,196
7,22,182,180
7,23,173,173
7,24,188,164
7,25,201,168
7,26,175,175
7,27,183,182
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,189,189
8,10,190,187
8,11,153,152
8,12,177,177
8,13,180,174
8,14,182,178
8,15,200,200
8,16,185,184
8,17,162,162
8,18,195,192
8,19,191,173
8,20,156,142
8,21,176,176
8,22,186,186
8,23,150,149
8,24,168,142
8,25,179,159
8,26,168,167
8,27,174,174
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,189,179
9,11,155,153
9,12,194,193
9,13,174,154
9,14,166,155
9,15,166,165
9,16,183,183
9,17,175,175
9,18,181,165
9,19,174,134
9,20,179,151
9,21,182,182
9,22,176,175
9,23,171,170
9,24,161,139
9,25,205,165
9,26,185,184
9,27,169,166
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,182,182
10,12,169,160
10,13,161,161
10,14,171,171
10,15,184,181
10,16,184,179
10,17,164,153
10,18,166,165
10,19,173,173
10,20,160,160
10,21,160,155
10,22,180,175
10,23,184,168
10,24,198,197
10,25,170,170
10,26,172,163
10,27,169,150
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,170,166
11,13,186,184
11,14,173,173
11,15,173,172
11,16,189,186
11,17,160,153
11,18,204,204
11,19,175,173
11,20,179,179
11,21,175,174
11,22,186,182
11,23,171,165
11,24,162,161
11,25,157,156
11,26,190,187
11,27,173,163
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,188,168
12,14,176,171
12,15,167,167
12,16,148,148
12,17,170,170
12,18,208,201
12,19,168,131
12,20,183,166
12,21,170,168
12,22,207,206
12,23,187,187
12,24,168,124
12,25,158,131
12,26,163,162
12,27,179,179
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
13,14,161,161
13,15,169,168
13,16,182,172
13,17,168,137
13,18,180,180
13,19,191,191
13,20,159,158
13,21,178,174
13,22,162,153
13,23,179,155
13,24,165,165
13,25,178,178
13,26,163,155
13,27,168,151
14,0,0,0
14,1,0,0
14,2,0,0
14,3,0,0
14,4,0,0
14,5,0,0
14,6,0,0
14,7,0,0
14,8,0,0
14,9,0,0
14,10,0,0
14,11,0,0
14,12,0,0
14,13,0,0
14,15,188,187
14,16,198,196
14,17,180,166
14,18,166,165
14,19,192,191
14,20,182,181
14,21,179,178
14,22,181,178
14,23,172,164
14,24,194,194
14,25,180,180
14,26,183,178
14,27,186,177
15,0,0,0
15,1,0,0
15,2,0,0
15,3,0,0
15,4,0,0
15,5,0,0
15,6,0,0
15,7,0,0
15,8,0,0
15,9,0,0
15,10,0,0
15,11,0,0
15,12,0,0
15,13,0,0
15,14,0,0
15,16,155,154
15,17,211,209
15,18,192,191
15,19,178,176
15,20,192,188
15,21,169,169
15,22,162,161
15,23,161,160
15,24,176,167
15,25,177,168
15,26,176,176
15,27,186,185
16,0,0,0
16,1,0,0
16,2,0,0
16,3,0,0
16,4,0,0
16,5,0,0
16,6,0,0
16,7,0,0
16,8,0,0
16,9,0,0
16,10,0,0
16,11,0,0
16,12,0,0
16,13,0,0
16,14,0,0
16,15,0,0
16,17,171,171
16,18,174,170
16,19,152,142
16,20,181,174
16,21,173,173
16,22,166,166
16,23,180,180
16,24,161,136
16,25,168,155
16,26,177,177
16,27,171,171
17,0,0,0
17,1,0,0
17,2,0,0
17,3,0,0
17,4,0,0
17,5,0,0
17,6,0,0
17,7,0,0
17,8,0,0
17,9,0,0
17,10,0,0
17,11,0,0
17,12,0,0
17,13,0,0
17,14,0,0
